,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RPL34,24.407669992632076,-0.3186832336041991,0.7933844286020859,-0.4016756847190802,0.687922721600186,0.9962530770704447
FAAH2,28.265699456171326,-0.1806810187260385,0.47679240725389743,-0.37895112417304877,0.704724158855905,0.9962530770704447
EYS,638.1129835944495,0.31058340352808506,0.5694429002035533,0.5454162364954657,0.585467275987519,0.9962530770704447
RPS10-NUDT3,4.687405103628089,-0.2855920420581951,0.6143265506340618,-0.4648863731567981,0.6420128294978229,0.9962530770704447
RPP30,16.864739771387942,0.17411535510218074,0.42698812985206175,0.40777563339408607,0.683438404241143,0.9962530770704447
TK2,15.241764728158818,0.2429744050587781,0.45581018282823094,0.5330605024029079,0.5939916993555264,0.9962530770704447
TJP1,203.5160947348297,0.14892164332658525,0.3106508345070379,0.4793859432661894,0.6316640916461311,0.9962530770704447
TIMP2,35.94512016914743,0.18106431441686596,0.4336369215361346,0.41754819625472794,0.6762774791965939,0.9962530770704447
PUS7L,34.79759281365399,-0.16517741907907782,0.3623751519935468,-0.45581883352206026,0.6485202598236192,0.9962530770704447
GPT,4.897944461219432,0.4542528168853707,0.8043517918189905,0.5647439609205156,0.5722479283839657,0.9962530770704447
PTPRU,39.84216530286302,-0.12863642574282522,0.2968393535539335,-0.4333536783540156,0.6647578470766045,0.9962530770704447
PTPRR,5.95759301212592,-0.3890632321800106,0.7279248873367028,-0.5344826629070161,0.5930076411847488,0.9962530770704447
PTPRQ,10.08743449340716,0.21558462218256463,0.6519187380717625,0.33069247682651104,0.7408767855131755,0.9962530770704447
PTPRN2,27.26352802145606,0.23311746273874517,0.39891556702608116,0.5843779536522924,0.5589660559866367,0.9962530770704447
PTPRN,6.350027604565914,0.21628009224300232,0.7947684739535409,0.2721296822043362,0.7855223073596832,0.9962530770704447
PTPRM,167.50596848142422,0.06495574517124182,0.2214935648412941,0.2932624485852865,0.7693215540975662,0.9962530770704447
GPRC5C,6.403602584193314,0.4405870387798689,0.7390940411770868,0.5961176984706663,0.5510966015710261,0.9962530770704447
GPR180,25.6408135296239,-0.19648323264174686,0.3554109866520791,-0.5528338740807957,0.5803771707551806,0.9962530770704447
GPR156,46.20231919812524,-0.20331547307960843,0.4459678547930101,-0.4558971479546985,0.6484639405224146,0.9962530770704447
GPR155,28.78406657728464,0.17787070962355575,0.3260429552899432,0.5455437902818021,0.585379571545028,0.9962530770704447
TSPYL1,16.47812261301707,0.216038387025341,0.7524186442228565,0.28712524428269387,0.7740164234674572,0.9962530770704447
PURB,31.308607856815893,0.24492531173116702,0.5018772594913432,0.4880183493059655,0.6255368440017484,0.9962530770704447
PUM2,253.99302413522568,-0.15064908770718388,0.2510666261349731,-0.6000362932594439,0.5484820481495731,0.9962530770704447
PYGO1,24.094089521707154,-0.09382923871518568,0.32164797132940753,-0.29171406966249097,0.7705052508619822,0.9962530770704447
PYGL,470.4971870284154,0.16310090443002448,0.35981215710088865,0.4532945905557388,0.6503366275223275,0.9962530770704447
PYGB,26.809228985641372,-0.16973162472987013,0.35523045674079046,-0.4778070728707879,0.6327875265946639,0.9962530770704447
PXYLP1,25.349928168793564,-0.11710214517650236,0.36673484674622414,-0.31931011251171215,0.7494913650786885,0.9962530770704447
PXN-AS1,7.150636398634981,-0.21900537502099263,0.48416419787141773,-0.4523369881206192,0.6510262334013824,0.9962530770704447
PXMP4,6.823959996843995,0.26235547966369627,0.6146996713798293,0.42680270037363344,0.6695230394762225,0.9962530770704447
ARID4A,116.39771191519108,-0.11979764128623274,0.23613524768593325,-0.5073263837576976,0.6119258292761436,0.9962530770704447
ARID3A,26.803769942244482,0.2926323535220789,0.7911538654162038,0.36988045728391056,0.7114715632445004,0.9962530770704447
ARHGEF7,274.9496276741011,-0.10646843193350669,0.24186346553178187,-0.4402005557119428,0.659791857292691,0.9962530770704447
PTPN20,42.76210101460829,-0.25969542742498286,0.4710970892575049,-0.5512567013188052,0.5814577156309164,0.9962530770704447
TSPAN3,99.660706238685,-0.18523080930570138,0.47923541113922025,-0.38651319372535037,0.6991166331928165,0.9962530770704447
TSPAN17,5.8064975411052755,0.23272240755021545,0.7154309984329283,0.3252898016160438,0.7449617486675164,0.9962530770704447
ARGLU1,394.92674135887734,-0.20263133315365744,0.3477422331322614,-0.5827055613247529,0.5600915287842669,0.9962530770704447
ARFRP1,9.12288625629197,0.2821993509540116,0.5649330058769624,0.4995271085567839,0.61740809416916,0.9962530770704447
ARFGEF3,16.222491506597994,-0.20700549685116798,0.4690650547470683,-0.44131511131817436,0.6589848877575821,0.9962530770704447
ARFGAP3,37.03862471875955,0.1742351387835017,0.3044600749304927,0.572275819163741,0.5671351289426234,0.9962530770704447
ARF6,7.333094117412354,-0.36493813910154116,0.84803676636573,-0.43033292137260415,0.6669534824669201,0.9962530770704447
ARF1,39.73762142830453,0.28819169447423254,0.48277218740036665,0.5969517341628319,0.5505396056077703,0.9962530770704447
TTC19,141.38426300866655,-0.2334802502455116,0.4868298066972968,-0.47959317000219337,0.6315167038672084,0.9962530770704447
PTPRD,504.8339782612348,-0.18381102065075677,0.3326429325620958,-0.5525775618769354,0.5805527100794778,0.9962530770704447
PTPRA,165.8827555468089,-0.08828905773840424,0.20041043268528222,-0.4405412260999925,0.659545160311046,0.9962530770704447
ARHGEF3,118.09442242085679,0.20333449987362603,0.45982812479684676,0.4421967446281363,0.6583468415588326,0.9962530770704447
PTPN1,48.36451069958083,-0.14510871695374705,0.33052796348753916,-0.43902099968379116,0.6606463202760641,0.9962530770704447
GREB1L,18.144315397695674,-0.1443507220122236,0.5466841794181456,-0.2640477398959321,0.7917431325875386,0.9962530770704447
GRAMD1C,133.21074708628643,-0.1484840208886456,0.32331113533990025,-0.45926046046184843,0.64604713787325,0.9962530770704447
GRAMD1A,34.39633770142483,-0.13860739895507343,0.5235401853203514,-0.26475025765263904,0.7912018584413095,0.9962530770704447
GPX3,694.8256956052663,-0.2300047701133258,0.5986617517523571,-0.3841982044786949,0.7008315490083403,0.9962530770704447
ARHGAP39,18.861712205777806,0.21659770190964242,0.5804910318792543,0.37312842062079615,0.709052867058859,0.9962530770704447
TSPAN13,3.9397207050903744,0.44569912205516465,0.9184179946428221,0.4852900581815141,0.6274706067301301,0.9962530770704447
ARHGAP29,406.7601693622552,0.14436866353976907,0.3536314107719635,0.4082461544482657,0.6830929663363454,0.9962530770704447
ARHGAP23,17.863737186860824,0.13704305961370145,0.5176756814725402,0.26472763646899417,0.7912192859878513,0.9962530770704447
ARHGAP15,7.588764852035576,-0.3372670906022681,0.6720137440926915,-0.501875286877687,0.6157552501114085,0.9962530770704447
ARHGAP12,69.90665287359631,-0.10796026856491067,0.2754037516732301,-0.3920072544727235,0.695052853644319,0.9962530770704447
RAB11FIP4,117.18929975060506,0.08323704822077165,0.2526690824953649,0.3294310779883351,0.7418298806934129,0.9962530770704447
GOLGB1,157.59759887426233,-0.15018110800478005,0.2732478911214407,-0.5496148840835314,0.5825835478210906,0.9962530770704447
GOLGA8M,5.309797891546544,-0.3702164505350413,0.6686557709952706,-0.5536727066364613,0.5798028574152082,0.9962530770704447
RAB13,4.9827817919352535,-0.2766558589554842,0.7053365171378125,-0.3922324340700904,0.6948864813600294,0.9962530770704447
ARL6IP6,33.63712196111662,-0.17399009656180825,0.4180853531601994,-0.41615927285340654,0.6772934595162504,0.9962530770704447
TRMT13,31.61465152554299,-0.1612649160543149,0.38723225844669534,-0.41645527338346455,0.6770768894738565,0.9962530770704447
TRMT12,4.590994514168928,0.2110050036527234,0.613417891048463,0.3439824738272151,0.7308594665989776,0.9962530770704447
TRIP4,30.24739581229772,-0.23014381837649417,0.46620005857295904,-0.49365892205369016,0.6215470804485292,0.9962530770704447
ARL4C,12.483290937775545,0.3663057982191877,0.7361109072487398,0.4976231089799747,0.6187497126121129,0.9962530770704447
ARL3,63.98472961656433,0.06604468699270444,0.22155791066371025,0.29809220891665567,0.7656327878030611,0.9962530770704447
ARL15,147.4510675904018,-0.085196810787046,0.2493089825937533,-0.34173181367425265,0.7325527280555126,0.9962530770704447
ARL1,14.69968206777562,0.20130159317430718,0.5882256735919009,0.34221830534035164,0.7321866103288814,0.9962530770704447
GOLPH3L,23.54801241284066,-0.12984672520228266,0.31825988017383783,-0.40798961254984023,0.6832813010063105,0.9962530770704447
GNPTG,16.24049604090009,0.1534728843757188,0.4721905089106394,0.3250232299877994,0.745163490383643,0.9962530770704447
GNPDA2,15.065125504868474,0.13857104688057362,0.5022647944570546,0.2758924145387656,0.7826307002161239,0.9962530770704447
TRIM66,31.290088824680712,-0.2620646484650154,0.5093666252991537,-0.5144912042698195,0.6069086083544373,0.9962530770704447
TRIM65,7.89061411114436,0.15929353628497173,0.5083899867664856,0.3133294133075415,0.7540304057997744,0.9962530770704447
TRIM62,4.603839742901735,0.29193707114060174,0.6546928546979014,0.44591455221443016,0.6556589700719662,0.9962530770704447
TRIM37,71.57146163753062,-0.17026891819412127,0.30790638212015037,-0.5529892463472206,0.5802707737950581,0.9962530770704447
ARRDC1,10.719797438270563,0.3133348779889441,0.5377599935679572,0.5826667690729725,0.5601176479037675,0.9962530770704447
ARPC5L,7.45748246884659,0.29028530214179316,0.643401100090293,0.45117315171058203,0.6518647583695876,0.9962530770704447
ARPC3,20.49818001576374,0.23769733183367267,0.39988475422543446,0.59441458900849,0.5522348531177388,0.9962530770704447
ARPC2,27.556969125660114,0.09068240614034577,0.3297362643286024,0.2750149618058849,0.7833047435070912,0.9962530770704447
ARNT,74.19142894866931,0.10810526798790215,0.30120072385542684,0.3589143698067324,0.7196591493585387,0.9962530770704447
TRNAU1AP,28.41187627978385,0.14147965638255308,0.4896156428596279,0.2889606540269693,0.7726114872585785,0.9962530770704447
ARHGEF28,674.2189232194133,-0.12416800767553055,0.2861002338931805,-0.4340017691907599,0.6642871563175883,0.9962530770704447
ARHGEF12,363.63685946080506,-0.12901151351271045,0.27780476393896797,-0.4643963324583357,0.6423638172370512,0.9962530770704447
ARHGEF10L,147.90911460689546,-0.16129531962019492,0.5678588070039268,-0.2840412398835606,0.776378776739628,0.9962530770704447
ARHGAP44,56.66372459695263,-0.17516460241350068,0.3266273478639858,-0.5362827196161258,0.591763171594189,0.9962530770704447
PXDN,89.92744675066871,0.2703402288926548,0.505296614622265,0.5350129430309916,0.5926409073146829,0.9962530770704447
PWWP2A,105.0628632646773,0.11415508221408649,0.23408294907455302,0.48766936107648434,0.6257840571777606,0.9962530770704447
GPLD1,12.336338252257095,0.20719103533791197,0.4339802751475445,0.4774203972000138,0.6330627924794259,0.9962530770704447
GPI,98.73869107781339,-0.19812082278541857,0.6933155015326362,-0.28575853611733,0.775063067773283,0.9962530770704447
GPC5,18.432599740490957,0.21656470343445822,0.378942953198707,0.5714968482891877,0.5676628961534558,0.9962530770704447
GPANK1,10.698075286760911,0.33783911004877853,0.6856568653073963,0.4927232951971059,0.6222081153400603,0.9962530770704447
TRNT1,19.956319933667963,-0.18033882858284442,0.3970258511101999,-0.454224398936655,0.6496673235654148,0.9962530770704447
TSPAN31,11.963245732936555,0.18601433716837992,0.5947881184913791,0.31274050604808107,0.7544778187116126,0.9962530770704447
TRMT61B,25.018867212862542,-0.12364733853383356,0.32635299506998927,-0.37887606487973646,0.7047798989254537,0.9962530770704447
TRMT2B,26.54970577213047,-0.10467238233343468,0.3555690545570889,-0.29437989890267247,0.7684676251203036,0.9962530770704447
TSEN15,43.44870057624203,-0.11215248065578588,0.3490326246154919,-0.32132377533285744,0.7479650408404042,0.9962530770704447
TSC22D4,53.30142056086046,0.1312261581726904,0.4715593478155578,0.2782813208572365,0.7807964138298135,0.9962530770704447
TRUB1,8.884765111958115,0.25343628379052946,0.5818460186002212,0.4355727730168799,0.6631467286111369,0.9962530770704447
TRPS1,98.6555741373075,0.24753273806620701,0.4900755529734464,0.5050909733496113,0.6134949410629228,0.9962530770704447
GP6,10.732904004315072,0.19197456494151685,0.5326583132962062,0.36040846476897404,0.7185416974117635,0.9962530770704447
QTRT1,18.153092246648296,0.3269489071726737,0.7238866939145632,0.4516575728234921,0.6515156873760661,0.9962530770704447
QRICH1,37.9002614912789,-0.20222009733327242,0.4049267823984121,-0.49939916578376814,0.6174982067703157,0.9962530770704447
QPRT,5.479162846386775,0.22389836660818138,0.7339299043518144,0.30506778001629725,0.7603145300471792,0.9962530770704447
GOSR1,75.8310596309941,-0.1268028067791797,0.2813346812834037,-0.45071871765231947,0.6521922902317072,0.9962530770704447
TTC9,10.900752253606095,0.23887441366499496,0.6373159650901405,0.37481316450500196,0.7077994229826188,0.9962530770704447
PSMC3,7.299874114214158,0.3401153962341563,0.8486119569222396,0.40079024748566194,0.6885745597179561,0.9962530770704447
PSMC2,26.86215578327536,0.1510473545219336,0.3037462234857586,0.49728142390884933,0.6189906094379247,0.9962530770704447
PSMB7,58.24073869106822,-0.08778325362164327,0.31983002167768526,-0.2744684603439401,0.783724638269701,0.9962530770704447
PSMB2,19.158985523685804,0.19846517168157615,0.34249187966385286,0.5794740940321409,0.5622693217642971,0.9962530770704447
PSMA3,29.52107542889316,0.14523441344792715,0.3468417889013758,0.418733895670295,0.6754106207153003,0.9962530770704447
GUF1,11.109543677916045,0.16952851677006464,0.4744641275131404,0.3573052354002664,0.7208633110542414,0.9962530770704447
GUCY1B1,36.925123144062624,-0.2173474775356401,0.45265847660131314,-0.4801577541804717,0.6311152237944728,0.9962530770704447
GUCY1A1,27.15186462735156,-0.1997905657763639,0.48648578258107156,-0.41068120165067584,0.6813063128109184,0.9962530770704447
GTPBP6,13.961941993385143,0.32463470160482877,0.5771521044151241,0.5624768568310219,0.5737911673621028,0.9962530770704447
GTF3C5,14.250664635763961,-0.19717601536237114,0.5260136656272649,-0.3748496060976688,0.707772319285555,0.9962530770704447
TTC9C,16.285028384835957,-0.18517314193133338,0.4394401516808099,-0.42138421175913626,0.6734745461297379,0.9962530770704447
H2AFV,78.43902030678831,-0.17866332863447867,0.32072342436211265,-0.557063547789883,0.5774840118603943,0.9962530770704447
APH1A,10.516813241949752,-0.20433527374270594,0.5533629058924354,-0.36926088027740933,0.7119332812797985,0.9962530770704447
APC2,45.17425385314629,0.2753831114510299,0.5042962284954712,0.5460741046440385,0.5850149992388742,0.9962530770704447
APC,73.69569222767778,-0.13842815667947347,0.2682150395875166,-0.5161088538970813,0.6057783844533355,0.9962530770704447
APBB2,445.9920020811586,-0.073456289097044,0.2677629827654739,-0.2743332492728553,0.7838285350364835,0.9962530770704447
APBB1,24.696525360665213,0.11295187481662627,0.3413636104398013,0.33088434549629625,0.7407318470463023,0.9962530770704447
APBA1,109.53817965116576,-0.09742387740935987,0.3418623399312895,-0.2849798472359985,0.7756595815996041,0.9962530770704447
APAF1,14.242589924293194,-0.16546352333151307,0.4142889930092895,-0.39939155064108334,0.6896047187526781,0.9962530770704447
AP3S2,7.088338924050945,-0.30245045416935623,0.7268444087785685,-0.4161144400596154,0.6773262639467192,0.9962530770704447
PSMD6-AS2,8.696218520335252,0.22018374518882053,0.604819250362563,0.3640488378252344,0.7158215405889357,0.9962530770704447
PSMD5,31.86542002753943,0.1991463335973064,0.38075830335158084,0.5230255830124881,0.6009564502645823,0.9962530770704447
PSMD4,17.750583359119183,0.3281355310350742,0.6521296166841274,0.5031753238007184,0.6148410123240489,0.9962530770704447
TTTY14,43.61140835424669,-1.2914539909851692,2.5655937523753924,-0.5033743123943366,0.6147011283419943,0.9962530770704447
AP001825.1,19.871934089216964,0.19302397303312516,0.7182572187321622,0.2687393429527141,0.7881302738137103,0.9962530770704447
AP001767.3,4.8442485939720825,0.5119761268572709,0.877001706430182,0.5837800805898766,0.5593682815160035,0.9962530770704447
AP001266.2,6.48414313574445,-0.4256173600033307,0.9057956865583424,-0.46988229941843146,0.6384391111479542,0.9962530770704447
AP001157.1,3.5397507788468876,-0.25766076843761365,0.8102821981861685,-0.3179889290600139,0.7504933347286173,0.9962530770704447
AP000866.1,9.228261988641243,-0.2537705298495101,0.5119140850336399,-0.4957287507196326,0.6200857995915364,0.9962530770704447
HAUS6,13.696883047526033,-0.13354106831513562,0.39366283663484597,-0.33922701329057825,0.7344387208146719,0.9962530770704447
HAT1,35.64789259020661,-0.18857179946607014,0.32085109213793983,-0.5877237263228626,0.5567177473708672,0.9962530770704447
HACL1,45.526540156784144,0.09601386178772568,0.24370262868867873,0.39397959022584,0.6935961077667061,0.9962530770704447
PRTG,36.773583885808044,0.22072545416205921,0.5433665731547344,0.40621831571373324,0.6845821975471411,0.9962530770704447
AP3B1,152.3888076671803,-0.11789071243809919,0.2907785285715948,-0.40543128482429336,0.6851605186402255,0.9962530770704447
AP2B1,70.66236210871108,0.07749684651329691,0.28154438336924026,0.27525623344316985,0.7831193867710899,0.9962530770704447
PSMD13,21.504224152861,0.1764291481052431,0.39429134889125006,0.4474588362168307,0.6545438027697505,0.9962530770704447
TTTY10,25.16907096778633,-0.7767021492902673,2.2983706926344794,-0.3379359786388426,0.735411433841914,0.9962530770704447
TTPA,16.612738766027398,0.27361071173685486,0.6395744761576934,0.42780117396272316,0.6687958821618256,0.9962530770704447
AP1AR,13.093663528098881,0.16575119573124913,0.41403662235142624,0.40032979399238444,0.6889136262451816,0.9962530770704447
AP003486.1,6.580791435141703,-0.18126043242664758,0.5659951605759349,-0.320250852042982,0.7487781770238447,0.9962530770704447
AP003469.4,8.418927702261533,0.24588002921264526,0.7555271179823586,0.32544169939163786,0.7448468000785078,0.9962530770704447
AP003354.2,16.650681052713168,0.16474270000274474,0.504996632880045,0.32622534345070986,0.744253868035605,0.9962530770704447
AP003108.2,34.928375820056935,0.20843516249160687,0.49372272098941655,0.42217048888069075,0.6729005803015354,0.9962530770704447
AP003063.1,5.811496329133473,0.37071419720171533,0.7273861077534205,0.5096525672543986,0.6102948890943123,0.9962530770704447
PRSS56,44.49596953138352,0.6861712375208225,1.437522000544952,0.47732920766478776,0.6331277157059398,0.9962530770704447
H6PD,33.159007912455685,-0.21749530261348285,0.42632856368171446,-0.5101588801257498,0.6099401574695607,0.9962530770704447
H2AFX,5.344612702528518,0.40559860977578693,0.852846952051027,0.4755819421062073,0.6343722428073719,0.9962530770704447
PTBP3,32.05896851016044,-0.10458659239244211,0.2925935912722693,-0.3574466273771539,0.7207574755671664,0.9962530770704447
TSR1,6.795822345036844,-0.3136650085853847,0.5379945623783288,-0.5830263547623165,0.5598755587427657,0.9962530770704447
ARAP3,24.455805282212168,-0.13490356207867402,0.4236644270640711,-0.3184207912227487,0.7501657692586315,0.9962530770704447
AQR,75.4912950625781,-0.14746205768270798,0.270373920087919,-0.5454004499944259,0.5854781310192576,0.9962530770704447
AQP9,8.255088035290047,0.29192558063143476,0.8442437414557381,0.3457835294438363,0.7295054040995242,0.9962530770704447
AQP11,13.749517932796472,0.14830022246052094,0.5135349398516968,0.2887831205863975,0.7727473498681356,0.9962530770704447
APTX,39.74867416152724,0.13720988526274494,0.3833309276984272,0.3579410774042481,0.7203874092293492,0.9962530770704447
APPL2,108.00956859174637,0.09393703328811143,0.30093732238556253,0.3121481660814367,0.7549279226996648,0.9962530770704447
APPL1,52.902648601353626,0.07250153154361898,0.2635001800992485,0.2751479392397794,0.7832025821813932,0.9962530770704447
GSTCD,59.786983195799074,-0.17481781992397183,0.34505613881537067,-0.5066358782201282,0.6124103294021832,0.9962530770704447
PTDSS1,5.219595669783265,0.27445341875313556,0.6049468523111924,0.4536818692494878,0.6500578183917805,0.9962530770704447
PTCD2,10.065547263624854,-0.24075723313105835,0.5901867875759526,-0.4079339595518728,0.6833221600500556,0.9962530770704447
TSSK3,6.184834018745592,-0.1997044280248443,0.5890926104565912,-0.3390034512061835,0.7346071302674546,0.9962530770704447
GSR,26.41803101119344,-0.10525549026397342,0.3609659356907621,-0.29159397011397037,0.7705970863298321,0.9962530770704447
GRTP1,19.335423154927128,0.28144766836071455,0.5075057224628773,0.5545704332059067,0.5791885172433691,0.9962530770704447
GRM8,14.173773177353638,0.20416379198479467,0.5290925606916509,0.3858753782474349,0.6995889663800055,0.9962530770704447
GRM7,34.551526725505695,0.3086543174155852,0.523050335936076,0.5901044243919711,0.5551206427945754,0.9962530770704447
GRK5,7.086651308286619,0.3560459884987302,0.6726263417695123,0.5293369682223,0.5965717149680867,0.9962530770704447
PTP4A2,34.60443012939778,-0.2798056597029383,0.6957175569773645,-0.40218283540031735,0.6875494735418307,0.9962530770704447
PTK7,45.90151536100265,0.1009421385695969,0.263211678696501,0.3835017468430392,0.7013477752875565,0.9962530770704447
PTK2B,17.74479216445236,0.19343295384637157,0.6055907245265936,0.31941201542936987,0.7494141006656633,0.9962530770704447
GRIK5,38.869123968294765,0.09245780513780623,0.3227160261599699,0.28649895773064277,0.7744959916402459,0.9962530770704447
GRIK2,43.98055635600683,-0.26384137705692345,0.5661284254110324,-0.466045097215113,0.6411832207867414,0.9962530770704447
GRIA2,26.442587167766707,-0.14089430683133294,0.5265496594995291,-0.26758028286496105,0.7890224096816078,0.9962530770704447
TTLL11,15.758209882018493,0.205256628081335,0.5192362171149624,0.39530491386329814,0.6926178733851183,0.9962530770704447
PSMD11,45.47873977896551,0.1510228544045947,0.29169019010552383,0.5177508861369648,0.6046320894959065,0.9962530770704447
PTAR1,72.37248664114126,-0.11907950167166538,0.43872234392008563,-0.27142338046351244,0.7860654217317616,0.9962530770704447
PSPC1,162.64078373810239,-0.22831187705572037,0.3823011849939376,-0.5972042097105738,0.5503710489406297,0.9962530770704447
PSMG2,35.05455349613485,0.13945206624420486,0.32526366505951904,0.4287354574901163,0.6681157536983451,0.9962530770704447
TTC31,11.387130249572957,0.19717595656820344,0.4552957932352769,0.43307221260951023,0.6649623091846608,0.9962530770704447
SPART,201.97263636432803,-0.13969959883530453,0.28441997015778714,-0.49117366392311923,0.6233036241622344,0.9962530770704447
TTC26,16.751410392844683,0.28558566224063914,0.4933327092935404,0.5788905881582471,0.5626630012397517,0.9962530770704447
APPBP2,97.6137777087231,-0.07213176070984742,0.23104867357756742,-0.3121929227852997,0.7548939103166927,0.9962530770704447
APMAP,13.525120008491374,0.11510468399648358,0.42205087846495215,0.27272703332624876,0.7850630525885794,0.9962530770704447
TTLL5,190.66035597572395,0.14722394497720426,0.2987365963613697,0.49282192664173413,0.6221384163138984,0.9962530770704447
TTLL12,4.086589252962611,-0.4810391986760661,0.825014801234263,-0.5830673558297471,0.5598479582139967,0.9962530770704447
ARMCX3,28.26442897784756,0.19073232943891363,0.5302842435621377,0.359679420526784,0.7190868835240506,0.9962530770704447
TTI1,17.50370493635393,-0.1381266058453635,0.37073494801705303,-0.3725750879008308,0.7094647169352388,0.9962530770704447
PSME4,181.86113409419173,-0.15832125746302703,0.31104941461354313,-0.5089906941626301,0.6107587469711395,0.9962530770704447
PSME3,4.758170858336921,0.19626387074962862,0.5847388149676387,0.3356436510213376,0.7371396028855355,0.9962530770704447
GTF3C1,47.609010517684865,0.14938738639738247,0.2550020565733328,0.5858281631325669,0.5579909959068534,0.9962530770704447
GTF2H2,22.120646703978245,0.15386030481506327,0.4661629373027188,0.3300569232408728,0.7413569512448659,0.9962530770704447
GTF2F1,9.34726017129478,0.14250356129933497,0.5214228644319766,0.2732974923425622,0.7846245428082986,0.9962530770704447
GTF2A2,21.769091598950332,-0.13448740594522815,0.380435868717605,-0.3535087435329534,0.7237070749954042,0.9962530770704447
GSTT2B,8.436993589025839,0.5226150023486554,0.9438152444805125,0.553725960038195,0.5797664060520322,0.9962530770704447
TTC13,35.17050587804953,-0.17040029069023419,0.31253876912617323,-0.5452132903916406,0.5856068318537584,0.9962530770704447
TSTD2,28.57793871024435,-0.20242917003037147,0.41817163350700964,-0.48408154406049214,0.628327998815126,0.9962530770704447
GALNT2,105.54015564718654,-0.14295502495197163,0.26696127882465015,-0.5354897368688051,0.5923112525847658,0.9962530770704447
TOR1B,9.413109276784843,0.26890688102180366,0.7731335906379891,0.3478142513506649,0.7279796861131993,0.9962530770704447
ATP5PD,11.674299783990387,0.3623561616495469,0.6766898313638405,0.535483385230177,0.5923156435476993,0.9962530770704447
ATP5MC2,43.500751269314996,0.18529794495519886,0.3432215244589088,0.5398785674858895,0.5892807794106045,0.9962530770704447
ATP2B4,678.1649519061411,-0.12564187289356255,0.3589537740255177,-0.3500224318149411,0.7263218630708077,0.9962530770704447
ATP2B1-AS1,6.507872866363879,0.4708017168546739,0.8769331732610378,0.536872969583202,0.591355363435087,0.9962530770704447
ATP2B1,134.5990771862379,0.17763273951223854,0.3703471628134357,0.4796384510220264,0.6314845001804725,0.9962530770704447
ATP23,6.788230804455273,0.30093860295674874,0.5093730784908547,0.5908019400011377,0.5546531349884675,0.9962530770704447
RBM17,37.651541804206225,-0.09996866778175682,0.2997291660943552,-0.3335299967113862,0.738734250308906,0.9962530770704447
RBM15B,4.699592772493887,0.4066778586636641,0.7052256578107606,0.5766634468832551,0.5641668297435656,0.9962530770704447
RBM12B,35.005247623549764,-0.12496040346679653,0.34415986603591403,-0.36308824996391814,0.7165389617227202,0.9962530770704447
GAREM1,698.9328435952849,-0.14341308254852717,0.3040324386588232,-0.47170322739627585,0.6371386331652893,0.9962530770704447
TP53AIP1,3.7080020308907526,-0.39291775018235897,0.6811429567963789,-0.5768506394463357,0.5640403575918891,0.9962530770704447
GALNS,12.244426223160279,-0.22865466393567066,0.43878054773753994,-0.5211139489083327,0.6022873943705576,0.9962530770704447
GABRG2,7.397687334069223,-0.24166492978422013,0.6111866138828042,-0.39540285126493246,0.6925456051404457,0.9962530770704447
GABPB1-AS1,69.95162518332705,-0.1779173668141362,0.42192508104449256,-0.421679996775007,0.6732586069312447,0.9962530770704447
GABPB1,35.57063517848782,-0.105898767290904,0.2965876599302453,-0.3570572265744651,0.7210489648753386,0.9962530770704447
TOLLIP,16.503601209281534,0.15602746916080443,0.5159207585144758,0.3024252592783133,0.7623279015787684,0.9962530770704447
ATP7B,13.291170878963182,0.1678664854477862,0.46098306760646923,0.36414891835265845,0.7157468092311758,0.9962530770704447
ATP6V1G1,25.913796796871967,0.18096624137448383,0.6569733875604009,0.2754544473201301,0.7829671183337328,0.9962530770704447
ATP6V1A,65.44151851330123,0.17187933804922154,0.30035275079474977,0.5722582449949916,0.5671470331751167,0.9962530770704447
TPCN1,123.17720235854941,-0.1921767308029497,0.38213187061475395,-0.5029068381388491,0.6150297731971313,0.9962530770704447
RBMX,80.54097370263001,-0.14087407762594317,0.30597282214035565,-0.4604136950481226,0.6452193064889482,0.9962530770704447
RBM48,7.725778329660729,0.20326022818865475,0.652985557264789,0.31127829080947295,0.7555890694886691,0.9962530770704447
ATL3,20.750151575465022,-0.13225733512342522,0.3351868408214475,-0.3945779458385065,0.6931543922672214,0.9962530770704447
GCC2,84.87553595968164,-0.10882647300336465,0.2035101063131564,-0.5347472662409458,0.5928246324437747,0.9962530770704447
GCA,17.42671391412761,0.11507789747230104,0.43438678413822074,0.26492034673799736,0.7910708237497899,0.9962530770704447
GBP4,7.219317726493812,-0.37659074143818805,0.7231822157760629,-0.520741153782467,0.602547101584065,0.9962530770704447
RBL1,32.670886736977735,-0.10208013267277921,0.3677216607549774,-0.2776016307094781,0.7813181802030642,0.9962530770704447
RBKS,36.16015827207088,-0.12211239472750485,0.4450844237652743,-0.2743578256333313,0.7838096501690771,0.9962530770704447
RBFOX3,8.835521975011808,0.28407583421974,0.6448543504067202,0.4405271268474326,0.659555369572082,0.9962530770704447
TPP2,57.634491520611206,-0.13339731237487928,0.3090472461760522,-0.4316405145991432,0.6660027075932978,0.9962530770704447
TPMT,12.088812875565521,-0.22491804171184443,0.44126564086740816,-0.5097112054084174,0.6102538014927102,0.9962530770704447
ATP10D,117.86428338309604,-0.09685201596705902,0.27924433735771154,-0.3468360966009196,0.7287144572795222,0.9962530770704447
