,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CCDC154,11.196699132721147,1.1429840280731733,0.6253193783737908,1.8278404086014801,0.0675735066997483,0.8256560929738835
ADCY2,34.24553672935034,-0.6298195589733349,0.3421829373952053,-1.8405931159738769,0.06568120731517677,0.8256560929738835
GLRX5,5.550603694550666,1.3066865820711715,0.6939409001740373,1.8829940442240258,0.05970117509251154,0.8256560929738835
ZC3H7A,73.91242455474152,-0.5313015761409231,0.2830347317553613,-1.8771603500596143,0.06049612001631136,0.8256560929738835
MIB2,15.355792431908673,1.0973529252318304,0.5699883617998456,1.9252198795195254,0.054201856090903486,0.8256560929738835
DPP9,16.366534702659216,0.6841419063004106,0.3619416138550866,1.890199634724306,0.058731265533880035,0.8256560929738835
AL136454.1,3.318160925061001,2.9603888869403043,1.584586647463233,1.8682404598572095,0.061728561554752565,0.8256560929738835
PRAF2,2.704488874590902,2.0219679164408166,1.1075564546655567,1.8256116046485233,0.06790878654967865,0.8256560929738835
KLF10,10.395477899220655,2.011480963419896,1.060631218415584,1.8964942088209809,0.05789472504813742,0.8256560929738835
CDADC1,59.3411060682343,-0.9079526457525529,0.48330902340732734,-1.878617203029832,0.060296780470582054,0.8256560929738835
PDE6G,107.20054386224813,1.1789378003515036,0.6097281195558434,1.9335467112953577,0.05316888458370334,0.8256560929738835
ZC3H13,117.99794782812971,-0.43579539713283094,0.23165421330726135,-1.8812323372456903,0.059940320660311984,0.8256560929738835
RIC1,80.75359028520916,-0.5119495927511064,0.2807155182269314,-1.8237309999272808,0.06819274984110443,0.8256560929738835
ZC4H2,22.232143668044305,1.0043811213053468,0.5272330840999815,1.9050039756512733,0.056779554313918214,0.8256560929738835
PTCH2,12.983817299780174,1.0008542716616398,0.536396851536083,1.8658839417037727,0.06205760475229089,0.8256560929738835
AL117339.5,21.106717807722244,-0.9592022736869568,0.5133318077764627,-1.8685814110016234,0.0616810739776045,0.8256560929738835
AL121761.1,73.9176109414578,-0.6303013529093107,0.3287781267512339,-1.9171024518496047,0.055224917217463414,0.8256560929738835
DUS1L,10.918533685045968,0.9183754777293301,0.49693247865742707,1.8480890607322036,0.06458946003698729,0.8256560929738835
ZNF91,161.60832649888386,-0.4505100583027208,0.2453653178823985,-1.8360787995255565,0.06634600328396283,0.8256560929738835
DUOX1,13.94871234262328,1.52143525455306,0.8206028829431422,1.8540457097790588,0.06373262075644515,0.8256560929738835
PRPH,7.019067512109952,2.0569401773608904,1.1017110915398443,1.8670413624373496,0.06189581192497162,0.8256560929738835
GABRA4,47.379581967195136,-1.0293701548096958,0.5423689636932643,-1.8979149319315662,0.057707289034076285,0.8256560929738835
SULT4A1,6.76592724346223,1.699822947670828,0.8981983885124382,1.8924805136713836,0.0584269875456197,0.8256560929738835
PIANP,3.843054250561648,1.724615396513628,0.9330058353262233,1.848450814791121,0.0645371534471007,0.8256560929738835
CRY1,129.76163703793915,-0.6126514722489799,0.3339696991851144,-1.8344522684059321,0.06658688692435265,0.8256560929738835
HCFC1R1,6.612185809445881,1.6270679757305977,0.8877381054363263,1.8328243045632115,0.06682870351817712,0.8256560929738835
RGS16,100.86685057424766,1.2450465529870758,0.6707056048744723,1.8563234658223797,0.06340746630860486,0.8256560929738835
HACL1,45.526540156784144,-0.4293259951757101,0.23094331577023355,-1.8590102672763575,0.06302568307143994,0.8256560929738835
GABRG3,3751.5103749488885,-0.40897957559113496,0.2193082798188338,-1.864861536139834,0.062200815105870076,0.8256560929738835
GABRA3,9.897818668952418,1.2677226420841938,0.6575880341441513,1.9278371507080883,0.05387538516910579,0.8256560929738835
COPS2,27.264194654266383,-0.5939916005947485,0.31158610105413925,-1.9063481926350119,0.05660504552076559,0.8256560929738835
RHO,187.51295918722732,1.0485854039128508,0.5735770163130157,1.8281510138833925,0.06752689053272991,0.8256560929738835
ZNF483,71.27196718068373,-0.4517867207510861,0.2472327810140976,-1.827373857536006,0.0676435772245173,0.8256560929738835
PICALM,254.91256626394403,-0.3672926509310628,0.19985752200119317,-1.8377724653709557,0.06609594059567478,0.8256560929738835
MAP1LC3A,19.846455462384537,1.2706310463917714,0.6778071499780657,1.8746203052489043,0.06084497770341344,0.8256560929738835
MARCH9,14.744899853967642,0.7767836181993016,0.42198106675221453,1.840802062940482,0.0656505704105681,0.8256560929738835
PHF20,107.73799040165729,-0.6019015846960052,0.3127039894539754,-1.9248286078697265,0.054250803751223015,0.8256560929738835
CFAP300,9.432499506490243,0.8701136299507761,0.47481528932863226,1.8325307746114878,0.06687238109516448,0.8256560929738835
CFTR,22.02404964602006,1.343794461608061,0.7162640967838214,1.8761159014419189,0.060639366645026956,0.8256560929738835
NR1D1,36.72967835184755,1.241360473507705,0.680608582326497,1.8238977670020151,0.06816752933812162,0.8256560929738835
NMD3,32.53951252143225,0.5485185038885221,0.29217678461178626,1.877351428236626,0.060469943924639294,0.8256560929738835
NOP10,2.8980441647057664,2.8131401380337135,1.4605492254795065,1.9260837559994897,0.05409391657141525,0.8256560929738835
GOSR1,75.8310596309941,-0.4744859576726957,0.2593874267715148,-1.8292558108094177,0.06736129512654797,0.8256560929738835
GOPC,39.47690475158676,-0.5594306505446585,0.293255024846776,-1.9076592151727243,0.05643527630716188,0.8256560929738835
RNF152,19.154996697859982,-0.6446299345588674,0.3537771493140683,-1.8221355896182894,0.06843441478181869,0.8256560929738835
ARHGEF1,17.21774543175295,0.8503497306015655,0.4515871892858064,1.8830244762842132,0.05969705101082122,0.8256560929738835
ARHGAP35,125.99184943996255,-0.5048652541733893,0.26142662035524256,-1.9311929806052166,0.05345919174628788,0.8256560929738835
NEMF,116.51622356257664,-0.3475656289751146,0.1857745907176254,-1.8708997157927223,0.06135898242719785,0.8256560929738835
CLDN16,5.525900884725553,-1.312598169018639,0.7032530528520832,-1.8664663646966362,0.06197614567240727,0.8256560929738835
NGFR,57.13546770067627,0.880695623029513,0.4803797357435131,1.833332169323101,0.06675318816772857,0.8256560929738835
ATF3,28.61736369223467,2.408662060194384,1.2669854188096648,1.9010969064326932,0.057289320741511246,0.8256560929738835
USP5,7.565034385186191,1.200170232811687,0.6350708579866147,1.889820982522525,0.05878190631940848,0.8256560929738835
CORO1B,3.7713160644771757,1.5370157936434377,0.8171430204474198,1.880963007922233,0.05997695109009152,0.8256560929738835
USP34,462.331745928572,-0.27994221983807654,0.1483227881300306,-1.887385096837977,0.05910854815330106,0.8256560929738835
STK25,22.490705530881744,0.7135099283272824,0.385971899887614,1.848605892125929,0.06451474127878501,0.8256560929738835
CNTN4-AS2,3.78639857703388,1.8503526122562903,1.0092815071256473,1.833336486592275,0.06675254652630713,0.8256560929738835
AL929472.2,4.746424572501895,1.8866847877580626,0.9854401792902282,1.9145604445690083,0.055548583700808674,0.8256560929738835
PPME1,60.82976229126408,-0.4242542670317479,0.22802381636189323,-1.8605699781746494,0.06280492773622966,0.8256560929738835
MAP3K8,25.506832139067477,-0.8083379294512301,0.42024210007460305,-1.9235053539560427,0.05441661475821545,0.8256560929738835
MAP2K4,148.63319878198473,-0.4283208616177859,0.22150217950587064,-1.9337094676598148,0.053148859128144064,0.8256560929738835
PHLPP1,1120.1456649069146,-0.31880986375282433,0.1688287515731525,-1.888362383670686,0.0589773176539651,0.8256560929738835
CLSPN,4.195151200397516,1.5622224240334388,0.8256399193773868,1.8921352848485176,0.05847295812068097,0.8256560929738835
CLIP3,11.996686337679733,0.9748405132659288,0.5068727361159849,1.9232451142190872,0.05444927393170803,0.8256560929738835
CHMP6,6.058578663103252,1.1670023881297087,0.6312012123958057,1.848859547813922,0.06447809616467777,0.8256560929738835
CDC42EP4,264.70624314804866,-0.7838678516572656,0.42808937454722906,-1.8310845778088451,0.06708792005174172,0.8256560929738835
LINC00513,52.82616510471276,1.0788172668047193,0.5544182643427464,1.9458544860235427,0.051672221482107844,0.8256560929738835
PMM1,7.654214972813307,1.1953584072826677,0.644307241544725,1.8552614811790709,0.06355889588148493,0.8256560929738835
PPP1R16A,25.71614228635607,0.8886972985380196,0.4765325027545801,1.8649248338800288,0.0621919409343548,0.8256560929738835
DBI,30.94814747654023,1.281010258353678,0.7004441602059985,1.8288542201236093,0.06742144990693624,0.8256560929738835
PNKP,12.275166024854387,0.9228839304737158,0.4916342780097631,1.8771757213710567,0.060494013929552386,0.8256560929738835
PNRC2,10.815649557803166,1.072702727237401,0.5585771877033394,1.9204198647065296,0.054804886357813914,0.8256560929738835
LIPE,6.162108961658791,1.0921228877615259,0.5953625097520555,1.8343830353314505,0.06659715606444574,0.8256560929738835
SUV39H2,4.187128618497661,1.173048530344244,0.6401126608083388,1.8325657375108153,0.06686717734489073,0.8256560929738835
AC015908.2,10.087347098481164,-1.0122836817920442,0.5335101846955776,-1.8974027316266808,0.0577748053930638,0.8256560929738835
AC016708.1,8.242993592078983,-1.3582444054424538,0.713199794630672,-1.9044374601170715,0.05685323440862926,0.8256560929738835
RPL32,26.771764183356403,1.3999707638676941,0.746515968895055,1.8753393392774182,0.060746054609532876,0.8256560929738835
UQCRC1,12.238645572977545,0.8938841826173869,0.4703293961441012,1.900549253237651,0.05736107783548324,0.8256560929738835
CIC,12.203527562559135,0.9407162561798121,0.5104820971656119,1.8427997013078845,0.06535826045061623,0.8256560929738835
CLASP1,735.7890737184664,-0.39007488431878373,0.20608964322035506,-1.8927437508429674,0.05839195513214758,0.8256560929738835
SPOUT1,8.555844887472459,1.0984419444129276,0.6030281713692125,1.8215433317465881,0.06852430609463084,0.8256560929738835
LMAN2,11.869017558868395,0.9235104970601742,0.48668659725330504,1.8975465983081432,0.057755834788648874,0.8256560929738835
PMVK,9.937101641737122,1.325682927804329,0.7261410833108045,1.8256547636169311,0.0679022811625377,0.8256560929738835
LTBR,5.9268481320924105,1.2201686006727837,0.6286129303579536,1.9410491603759694,0.05225231476106679,0.8256560929738835
PLOD3,8.291736728520533,1.2591748582905689,0.673938339571287,1.8683828836501108,0.06170872113084263,0.8256560929738835
DUSP26,4.674099295890102,1.4966721366404276,0.7788157508919459,1.9217281300825646,0.05463997574512731,0.8256560929738835
ADAMTSL1,71.21176798322412,-1.0323431008897619,0.5643514461214468,-1.829255702248355,0.06736131138207764,0.8256560929738835
ADAP2,13.356590764736534,-0.8943580755668101,0.46960266363544184,-1.9044995798003204,0.05684515134166524,0.8256560929738835
RPL4,18.918383121367015,1.2226041711163576,0.6568025075986372,1.8614486957219014,0.06268083931792295,0.8256560929738835
RPS13,16.993752206568658,1.6907201437759158,0.870577673384628,1.9420669693983095,0.052128993542302944,0.8256560929738835
SPDYE1,9.077322391255779,2.0404600673032145,1.0530562924267566,1.9376552630448625,0.05266529538118034,0.8256560929738835
LINC02196,4.828244043676574,-1.5053104258922554,0.7775181046769467,-1.936045497638542,0.052862128839807516,0.8256560929738835
POMGNT1,9.700574619494173,1.1330957769693175,0.5973130816269132,1.896988048349925,0.05782951550381455,0.8256560929738835
LPP,610.5007090607312,-0.41127337782918394,0.22406392478173168,-1.8355180479402,0.06642896744773026,0.8256560929738835
IDH3A,21.972785676246676,-0.5815506327794882,0.3175118601539767,-1.8315871177141743,0.06701295753372437,0.8256560929738835
FAM160A2,6.361351042246141,1.0488246399426926,0.5446359370823846,1.9257352821065163,0.0541374360333182,0.8256560929738835
IL34,16.59549013617811,0.8776173320891387,0.45966491421224337,1.9092545568616361,0.05622926144719326,0.8256560929738835
IMMP2L,633.6629870156318,0.554738398376845,0.3040669400245691,1.8243956358163151,0.06809228131033383,0.8256560929738835
FAM111A,25.911395536742784,0.6262856438633182,0.32789598404106984,1.9100131576630541,0.05613151922160152,0.8256560929738835
SEMA6D,56.7269802515402,-0.567340646205025,0.3022635078129149,-1.8769736721118808,0.06052170238257943,0.8256560929738835
BTBD7,102.20703477496318,-0.35211811083094985,0.1868114592668664,-1.884884964834718,0.059445370438264186,0.8256560929738835
BCO2,35.09385794202015,0.7981395153510886,0.4363480780597627,1.829134939473194,0.06737939594999275,0.8256560929738835
IFITM3,10.633353906881238,1.6826434672449595,0.8644237414737387,1.9465493443947461,0.051588786656252036,0.8256560929738835
SELENOO,33.09676267375026,0.6074585800115413,0.320935654798725,1.8927737411803292,0.058387965033102236,0.8256560929738835
HSPH1,34.70432610724187,2.2002528708503464,1.1368245454321055,1.935437512931279,0.05293662971189178,0.8256560929738835
SCAF8,192.3564589387593,-0.3659113224946744,0.1885913265268827,-1.9402340989553177,0.05235124621538357,0.8256560929738835
AGO3,199.45552499475124,-0.39045109090033436,0.20803723323593099,-1.8768327420386874,0.06054102139397824,0.8256560929738835
RAB3IP,95.48916511640216,-0.508170923456284,0.26169916911513036,-1.941813285745368,0.05215970792249769,0.8256560929738835
RAB5A,44.681994822134016,-0.6197464919003327,0.3248499577120061,-1.9077930508760153,0.05641796928883537,0.8256560929738835
IL11RA,9.701030918472464,1.0651186312661918,0.5463923630930824,1.9493658828550287,0.0512517458356494,0.8256560929738835
RABGAP1L,523.0816215047558,-0.319775667842651,0.17292464111083103,-1.8492197860783766,0.06442608281169752,0.8256560929738835
MVD,21.07660198789228,0.8544275802000605,0.4457169563970846,1.9169734692320295,0.055241302262420446,0.8256560929738835
FNDC3A,383.83025106883116,-0.5274916578103213,0.27250698588950856,-1.9356995788144657,0.05290450608524448,0.8256560929738835
ODF2L,65.40638263926684,0.4141859957502369,0.21976536181338088,1.884673691670997,0.059473906368548435,0.8256560929738835
SEPT3,4.409641810962016,1.57541601984315,0.8232052772485138,1.9137584067838216,0.05565103230863286,0.8256560929738835
SEPT4,26.197452534062013,0.9032965739482688,0.4777535815829035,1.8907164881013494,0.05866220025929365,0.8256560929738835
FKBP4,16.20567221012056,1.7864900105498227,0.9280816890154963,1.9249275486136581,0.05423842288833244,0.8256560929738835
FKBP8,25.390067718469233,0.9593696877658552,0.5168567409545483,1.8561617015849676,0.06343051318707188,0.8256560929738835
SAP25,22.306944126351677,1.152347815015559,0.6238038164214451,1.847292024640367,0.0647048282081478,0.8256560929738835
RTCA,22.899787172869786,-0.6376769397905396,0.3438652573917205,-1.8544384059833008,0.06367646449688892,0.8256560929738835
RTL8C,14.399351561733518,1.3384469169446174,0.7155781719405044,1.870441231200524,0.06142257084510415,0.8256560929738835
ZNF708,101.54506476845472,-0.6698614572762523,0.34706555028651037,-1.930071874674011,0.05359793275112581,0.8256560929738835
MTUS1,279.2061551738121,-0.4877845729466729,0.2533951318213342,-1.9249958333477524,0.054229879513398395,0.8256560929738835
MTMR1,63.622007214151566,-0.5490493369304645,0.2987020104193407,-1.838117313504744,0.06604512048889466,0.8256560929738835
NBEAL1,158.144055000244,-0.5638547745221019,0.30457270952244636,-1.8512977587722679,0.06412672835298568,0.8256560929738835
NAP1L2,7.531818540392617,1.4632515575255942,0.7795136028814145,1.8771340899206799,0.060499718166814286,0.8256560929738835
NUP50,14.144684494652223,-0.7229638186445583,0.3761649991400183,-1.921932716487141,0.054614224500354434,0.8256560929738835
NAP1L5,6.935564092534829,1.3921679734446548,0.7550250776260566,1.8438698457830003,0.06520211059487079,0.8256560929738835
SCYL2,60.654292370506,-0.47785161364676276,0.2541471548399845,-1.8802162626909065,0.06007861009151413,0.8256560929738835
SDR39U1,11.964177188716485,1.0883916375453209,0.5624684274449083,1.935027077856605,0.0529869729545546,0.8256560929738835
TSTD2,28.57793871024435,-0.7103591862068476,0.388563379765818,-1.828168126998925,0.06752432293660916,0.8256560929738835
HIVEP1,111.5334087904476,-0.4841688394407934,0.25888312413332537,-1.8702217112902475,0.061453035942541034,0.8256560929738835
RDH12,13.401619665555618,1.1173964270517036,0.5898289462297632,1.8944414888319683,0.058166433856728636,0.8256560929738835
AF123462.1,141.58019306044318,-0.71403098396713,0.3774534189613125,-1.8917062294256644,0.058530132889292555,0.8256560929738835
ARFGAP1,32.37027880926686,0.7166829089571426,0.38450193993441895,1.863925339568848,0.06233218970244264,0.8256560929738835
PIP4P1,12.447489823720215,1.086561645041136,0.5745528851505252,1.8911429619859474,0.05860526287245731,0.8256560929738835
NME3,21.612854037275227,0.7635560700822192,0.4077765456267373,1.8724864837644402,0.061139330117805805,0.8256560929738835
NKAP,20.353925439475706,-0.8685473760953374,0.46967682623440576,-1.8492446882228415,0.06442248857143615,0.8256560929738835
ARID4B,276.69803046872823,-0.3375685780352355,0.18423861424330343,-1.832235763505289,0.06691630274834892,0.8256560929738835
RBCK1,25.042654555225234,0.6837792144180397,0.368583072313345,1.8551563155801571,0.06357390780611283,0.8256560929738835
TTC26,16.751410392844683,0.8700431337662539,0.44865575032214644,1.9392220720263595,0.05247430309711335,0.8256560929738835
ASIP,7.248253563474983,1.3400783735866204,0.7050610747564374,1.9006557326250764,0.05734712036125663,0.8256560929738835
ASCC1,63.3226299342039,-0.48706822527335353,0.260256468870994,-1.871493251969031,0.06127674432625396,0.8256560929738835
TTF2,19.16939905604364,-1.0551319091856797,0.5441276617576208,-1.939125656242934,0.05248603933050488,0.8256560929738835
SBF1,7.504649171556101,1.179106258769813,0.6356769553320818,1.8548828125346153,0.06361296287296017,0.8256560929738835
TUBGCP6,9.770450454573506,1.0672899022803883,0.5614356588530726,1.9010012731658317,0.05730184585323119,0.8256560929738835
AUH,229.63810672275565,-0.6147061989875618,0.3368380416968787,-1.8249310436875694,0.0680114358563976,0.8256560929738835
ATP6V1H,81.22816751635946,-0.382641807375181,0.19963968339251417,-1.916662062736615,0.05528087785590457,0.8256560929738835
NTAN1,5.936662500912233,1.2216446795078282,0.6306884819304345,1.9370017282836265,0.05274513210288524,0.8256560929738835
ATP6AP1,16.493055587335718,1.1269072390019441,0.5930847911962647,1.9000777894320104,0.057422911952455115,0.8256560929738835
ATP13A1,8.074946709504689,1.254907607358019,0.6763859766750253,1.8553128696234764,0.06355156147328846,0.8256560929738835
RB1CC1,159.38182653274077,-0.42665785449799354,0.23084953295623764,-1.8482075706814423,0.0645723206445202,0.8256560929738835
SAT2,34.88981317487495,0.9624394909898909,0.5007782069401912,1.9218877292414538,0.05461988616647014,0.8256560929738835
AFF4,320.76319587980555,-0.6995060526283974,0.36738242270994986,-1.9040270012609195,0.0569066677096833,0.8256560929738835
FBXL5,77.65743427070834,-0.45813907963647926,0.24159795983356358,-1.8962870379869536,0.05792209932280955,0.8256560929738835
IGFL4,8.798352687697921,1.136322945609337,0.6109286587154008,1.85999286397643,0.06288653557843583,0.8256560929738835
NT5M,5.123117508422198,1.3158193559373907,0.6950986511165107,1.8929965607383064,0.058358326839849005,0.8256560929738835
MRPL37,5.5571444959580685,1.0127375634343212,0.5501335745485818,1.840893939740606,0.06563710267971795,0.8256560929738835
NTNG1,15.747247431619707,-0.8105906981394524,0.43403474924555974,-1.8675709710994872,0.06182189580941371,0.8256560929738835
AASS,93.82076426720276,-0.5871275896910162,0.3185253098904694,-1.843268247326752,0.0652898547696076,0.8256560929738835
ATAD2B,220.53209757088678,-0.4515036613250169,0.24492431306466192,-1.8434415745643693,0.06526456471193325,0.8256560929738835
ZNF804B,38.47229627764986,-1.1168499157973952,0.5914890868078946,-1.8882003754705432,0.058999055446083866,0.8256560929738835
ZNF836,6.1201051505439015,0.9308678734694881,0.4888015013482142,1.9043883271675,0.056859628307877774,0.8256560929738835
ABTB2,159.44303014954838,-0.46661421217254645,0.24465925779402115,-1.9072003094417518,0.05649465344879178,0.8256560929738835
NSMCE1,20.780269232535773,0.6727113915645905,0.3677688107676604,1.829169227701527,0.06737426078449094,0.8256560929738835
AC112493.1,4.948645621614194,1.7143947497783134,0.9341676196412416,1.8352110624822457,0.06647442266064459,0.8256560929738835
SERPING1,14.668228165172085,1.2071859363610322,0.6626955969482486,1.8216296319459384,0.06851120164419144,0.8256560929738835
RNF41,9.754870976570858,0.9079918908130956,0.4702837181879354,1.9307321425281465,0.053516185814895985,0.8256560929738835
RPA1,32.661331633216015,-0.604773733554862,0.32836918227156925,-1.8417493668900378,0.06551181945914425,0.8256560929738835
RAB21,61.14967855701184,-0.7227039065528843,0.3808909710402827,-1.8974036180985023,0.05777468848491398,0.8256560929738835
GMPR2,2.7655769658684304,1.7362806088526972,0.9213514882633212,1.8844931939334646,0.0594982945712033,0.8256560929738835
RAB1A,181.67292918563274,-0.6201077048625282,0.330727088919507,-1.8749831073361252,0.06079504753420089,0.8256560929738835
SLC19A1,7.894477712335655,0.9736167627643035,0.5216838482939282,1.8662965432959815,0.06199988815801241,0.8256560929738835
AC097534.1,3.9927741583976117,-1.4393716543407407,0.7762612928890279,-1.8542360253257006,0.06370540018640197,0.8256560929738835
SLC23A2,247.30190980957997,-0.49026287839271226,0.2580083026042609,-1.9001825656156843,0.05740916540368843,0.8256560929738835
